loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
20000.0,0.2565,802.09,OWN,91000.0,Source Verified,n,14.44,0.0,1.0,21.0,1.0,15442.0,59.0,w,0.0,0.0,5021.33,5021.33,1147.96,1187.06,0.0,2686.31,483.5358,0.0,0.0,1.0,Individual,0.0,97.0,152020.0,1.0,4.0,3.0,4.0,7.0,20835.0,81.0,3.0,10.0,5021.0,68.0,27700.0,4.0,10.0,8.0,15.0,7239.0,6189.0,68.9,0.0,0.0,160.0,257.0,4.0,4.0,3.0,11.0,5.0,6.0,7.0,11.0,9.0,22.0,19.0,16.0,37.0,11.0,21.0,0.0,0.0,0.0,7.0,89.7,66.7,1.0,0.0,170440.0,36277.0,19900.0,25728.0,N,N,high_risk
10000.0,0.11019999999999999,217.53,RENT,62500.0,Not Verified,n,13.94,0.0,0.0,5.0,0.0,14993.0,8.0,w,0.0,0.0,3900.23,3900.23,2448.11,1452.12,0.0,0.0,0.0,217.53,0.0,1.0,Individual,0.0,0.0,31465.0,0.0,1.0,0.0,1.0,14.0,16472.0,82.0,0.0,0.0,11525.0,40.0,59400.0,1.0,0.0,0.0,1.0,6293.0,38407.0,28.1,0.0,0.0,14.0,161.0,74.0,14.0,1.0,107.0,14.0,0.0,2.0,2.0,3.0,5.0,1.0,4.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,79400.0,31465.0,53400.0,20000.0,N,N,high_risk
6000.0,0.17739999999999997,216.14,OWN,32056.0,Not Verified,n,12.04,0.0,2.0,8.0,0.0,6830.0,35.0,f,0.0,0.0,426.37,426.37,286.77,139.6,0.0,0.0,0.0,216.14,0.0,1.0,Individual,0.0,0.0,10852.0,3.0,1.0,4.0,5.0,1.0,4022.0,101.0,1.0,6.0,3574.0,39.0,23600.0,1.0,5.0,9.0,13.0,1357.0,3476.0,65.2,0.0,0.0,173.0,422.0,6.0,1.0,4.0,21.0,1.0,0.0,2.0,3.0,2.0,10.0,9.0,7.0,22.0,3.0,8.0,0.0,0.0,0.0,6.0,94.3,0.0,0.0,0.0,27600.0,10852.0,10000.0,4000.0,N,N,high_risk
28275.0,0.20550000000000002,1058.75,MORTGAGE,215000.0,Source Verified,n,12.2,1.0,1.0,9.0,0.0,33373.0,14.0,w,0.0,0.0,6245.99,6245.99,1158.92,877.88,0.0,4209.19,757.6542,0.0,0.0,1.0,Individual,0.0,0.0,543918.0,2.0,2.0,0.0,1.0,13.0,32805.0,70.0,2.0,3.0,11126.0,70.0,48000.0,1.0,2.0,1.0,4.0,60435.0,8810.0,79.0,0.0,0.0,159.0,159.0,4.0,4.0,2.0,4.0,2.0,0.0,4.0,5.0,4.0,6.0,4.0,5.0,8.0,5.0,9.0,0.0,0.0,0.0,2.0,92.9,50.0,0.0,0.0,594575.0,66178.0,42000.0,47025.0,N,N,high_risk
23000.0,0.17739999999999997,580.81,RENT,65000.0,Not Verified,n,11.96,0.0,1.0,3.0,0.0,17700.0,9.0,w,0.0,0.0,5170.63,5170.63,559.85,4610.78,0.0,0.0,0.0,580.81,0.0,1.0,Individual,0.0,0.0,26983.0,0.0,1.0,0.0,0.0,65.0,9283.0,66.0,0.0,0.0,13055.0,83.0,18000.0,0.0,0.0,1.0,0.0,8994.0,300.0,100.4,0.0,0.0,174.0,221.0,64.0,64.0,0.0,64.0,6.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,85.7,100.0,0.0,0.0,32062.0,26983.0,18000.0,14062.0,N,N,high_risk
5000.0,0.1862,128.66,MORTGAGE,60000.0,Not Verified,n,32.45,0.0,1.0,21.0,0.0,12853.0,43.0,w,0.0,0.0,994.59,994.59,102.94,141.45,0.0,750.2,135.036,0.0,0.0,1.0,Individual,0.0,0.0,180707.0,0.0,2.0,2.0,2.0,7.0,35552.0,84.0,0.0,2.0,5583.0,47.0,61000.0,1.0,2.0,1.0,5.0,8605.0,41371.0,20.1,0.0,0.0,155.0,563.0,17.0,7.0,3.0,17.0,5.0,0.0,6.0,7.0,13.0,18.0,12.0,17.0,27.0,7.0,21.0,0.0,0.0,0.0,2.0,95.3,7.7,0.0,0.0,369820.0,48423.0,51800.0,42191.0,N,N,high_risk
3175.0,0.17739999999999997,114.38,RENT,60000.0,Not Verified,n,21.6,0.0,2.0,20.0,0.0,12076.0,28.0,w,0.0,0.0,521.36,521.36,64.31,42.25,0.0,414.8,74.664,114.38,0.0,1.0,Individual,0.0,0.0,34394.0,2.0,3.0,3.0,3.0,7.0,22318.0,85.0,3.0,4.0,4475.0,47.0,47600.0,2.0,0.0,4.0,7.0,1911.0,25779.0,29.6,0.0,0.0,11.0,73.0,6.0,6.0,0.0,6.0,6.0,0.0,5.0,7.0,12.0,15.0,3.0,17.0,25.0,7.0,20.0,0.0,0.0,0.0,6.0,100.0,10.0,0.0,0.0,73900.0,34394.0,36600.0,26300.0,N,N,high_risk
2000.0,0.1308,67.47,RENT,30000.0,Not Verified,n,24.48,0.0,1.0,5.0,1.0,1711.0,30.0,w,0.0,0.0,873.48,873.48,630.0,243.48,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,15361.0,2.0,2.0,1.0,2.0,6.0,13650.0,68.0,3.0,3.0,1711.0,46.0,13000.0,2.0,0.0,2.0,5.0,3072.0,10789.0,13.7,0.0,0.0,145.0,406.0,3.0,3.0,0.0,3.0,6.0,0.0,1.0,1.0,2.0,16.0,5.0,3.0,25.0,1.0,5.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,33168.0,15361.0,12500.0,20168.0,N,N,high_risk
24000.0,0.2565,962.51,RENT,60000.0,Source Verified,n,22.64,0.0,0.0,4.0,0.0,37949.0,4.0,f,0.0,0.0,2853.33,2853.33,908.63,1944.7,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,45876.0,0.0,1.0,0.0,0.0,45.0,7927.0,48.0,0.0,1.0,6033.0,83.0,38400.0,0.0,2.0,0.0,1.0,11469.0,0.0,102.3,0.0,0.0,45.0,58.0,24.0,24.0,0.0,24.0,15.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,55006.0,45876.0,5900.0,16606.0,N,N,high_risk
10525.0,0.0702,325.08,RENT,40000.0,Not Verified,n,23.61,0.0,0.0,13.0,0.0,16565.0,27.0,w,0.0,0.0,5516.1,5516.1,4695.55,820.55,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,17534.0,0.0,0.0,0.0,0.0,36.0,969.0,10.0,2.0,2.0,3677.0,25.0,60500.0,0.0,0.0,1.0,2.0,1594.0,37446.0,28.1,0.0,0.0,77.0,279.0,10.0,10.0,5.0,10.0,12.0,0.0,6.0,8.0,6.0,13.0,2.0,11.0,19.0,8.0,13.0,0.0,0.0,0.0,2.0,92.3,0.0,0.0,0.0,70500.0,17534.0,52100.0,10000.0,N,N,high_risk
2000.0,0.1524,69.57,MORTGAGE,150000.0,Not Verified,n,23.27,0.0,0.0,7.0,0.0,10488.0,12.0,w,1113.02,1113.02,1250.57,1250.57,886.98,363.59,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,133756.0,1.0,4.0,1.0,3.0,12.0,123268.0,72.0,1.0,2.0,6867.0,45.0,24800.0,1.0,1.0,3.0,5.0,19108.0,14312.0,42.3,0.0,0.0,100.0,259.0,3.0,3.0,0.0,3.0,10.0,0.0,3.0,3.0,3.0,4.0,7.0,3.0,5.0,3.0,7.0,0.0,0.0,0.0,2.0,75.0,0.0,0.0,0.0,166404.0,133756.0,24800.0,141604.0,N,N,high_risk
10000.0,0.16949999999999998,356.28,RENT,50175.0,Not Verified,n,29.04,0.0,0.0,11.0,0.0,9378.0,22.0,f,5627.81,5627.81,6389.5,6389.5,4372.19,2017.31,0.0,0.0,0.0,356.28,0.0,1.0,Individual,0.0,0.0,29232.0,1.0,3.0,1.0,2.0,2.0,19854.0,74.0,0.0,2.0,2056.0,57.0,24200.0,0.0,1.0,2.0,4.0,2657.0,6102.0,38.4,0.0,0.0,69.0,116.0,16.0,2.0,0.0,31.0,10.0,1.0,3.0,5.0,4.0,10.0,5.0,8.0,17.0,5.0,11.0,0.0,0.0,0.0,1.0,90.9,25.0,0.0,0.0,51200.0,29232.0,9900.0,27000.0,N,N,high_risk
19875.0,0.28800000000000003,628.46,MORTGAGE,80000.0,Source Verified,n,20.76,0.0,1.0,4.0,0.0,10793.0,30.0,w,0.0,0.0,4016.56,4016.56,485.65,739.47,0.0,2791.44,502.4592,628.46,0.0,1.0,Individual,0.0,0.0,156903.0,2.0,2.0,4.0,7.0,3.0,41583.0,99.0,0.0,0.0,10793.0,97.0,12000.0,1.0,0.0,1.0,7.0,39226.0,1207.0,89.9,0.0,0.0,157.0,158.0,64.0,3.0,3.0,120.0,4.0,0.0,1.0,1.0,1.0,3.0,22.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,167047.0,52376.0,12000.0,42130.0,N,N,high_risk
12000.0,0.17739999999999997,432.27,RENT,35000.0,Not Verified,n,39.06,0.0,0.0,7.0,0.0,10138.0,9.0,w,0.0,0.0,2582.39,2582.39,513.51,771.47,0.0,1297.41,233.5338,432.27,0.0,1.0,Individual,0.0,0.0,50460.0,0.0,3.0,2.0,3.0,9.0,40322.0,58.0,0.0,1.0,5797.0,57.0,17900.0,2.0,0.0,2.0,4.0,7209.0,4162.0,70.9,0.0,0.0,55.0,68.0,13.0,9.0,0.0,13.0,9.0,0.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,66624.0,50460.0,14300.0,48724.0,N,N,high_risk
20000.0,0.28800000000000003,835.94,OWN,67200.0,Not Verified,n,38.12,0.0,0.0,17.0,0.0,28277.0,35.0,w,0.0,0.0,8450.62,8450.62,2678.32,3141.26,0.0,2631.04,473.5872,0.0,0.0,1.0,Individual,0.0,0.0,233170.0,1.0,4.0,0.0,1.0,14.0,21059.0,47.0,0.0,0.0,5594.0,61.0,36800.0,1.0,0.0,4.0,2.0,13716.0,1949.0,91.9,0.0,0.0,97.0,116.0,41.0,3.0,5.0,50.0,0.0,0.0,7.0,11.0,7.0,10.0,14.0,12.0,16.0,11.0,17.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,265512.0,49336.0,24000.0,44588.0,N,N,high_risk
40000.0,0.08810000000000001,1268.46,OWN,260000.0,Not Verified,n,13.58,0.0,1.0,19.0,0.0,31883.0,33.0,w,0.0,0.0,7611.53,7611.53,1956.74,560.6,0.0,5094.19,916.9542,0.0,0.0,1.0,Individual,0.0,0.0,72868.0,1.0,4.0,1.0,2.0,10.0,19173.0,31.0,3.0,4.0,8404.0,47.0,63200.0,2.0,1.0,3.0,6.0,3835.0,11902.0,70.4,0.0,0.0,104.0,107.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,9.0,7.0,11.0,8.0,14.0,23.0,9.0,19.0,0.0,0.0,0.0,4.0,97.0,71.4,0.0,0.0,156211.0,72868.0,40200.0,62614.0,N,N,high_risk
10000.0,0.08810000000000001,317.12,OWN,63700.0,Not Verified,n,29.86,0.0,1.0,16.0,0.0,4217.0,28.0,w,6302.94,6302.94,4751.91,4751.91,3697.06,1054.85,0.0,0.0,0.0,317.12,0.0,1.0,Individual,0.0,0.0,41964.0,1.0,2.0,1.0,1.0,3.0,37747.0,72.0,0.0,4.0,2555.0,47.0,35900.0,1.0,0.0,1.0,5.0,2623.0,13363.0,16.5,0.0,0.0,100.0,372.0,14.0,3.0,1.0,20.0,3.0,1.0,2.0,6.0,3.0,3.0,4.0,14.0,23.0,6.0,16.0,0.0,0.0,0.0,1.0,96.4,0.0,0.0,0.0,88541.0,41964.0,16000.0,52641.0,N,N,high_risk
10000.0,0.1308,337.33,RENT,40000.0,Source Verified,n,25.23,0.0,0.0,9.0,0.0,4880.0,10.0,w,0.0,0.0,2680.47,2680.47,1542.14,1138.33,0.0,0.0,0.0,337.33,0.0,1.0,Individual,0.0,67.0,14942.0,0.0,2.0,0.0,2.0,14.0,10062.0,45.0,2.0,4.0,2143.0,40.0,14800.0,1.0,0.0,3.0,6.0,1660.0,7649.0,35.7,0.0,0.0,57.0,65.0,7.0,7.0,0.0,7.0,7.0,0.0,4.0,6.0,5.0,5.0,3.0,7.0,7.0,6.0,9.0,0.0,0.0,0.0,2.0,80.0,20.0,0.0,0.0,37311.0,14942.0,11900.0,22511.0,N,N,high_risk
8000.0,0.1612,281.74,RENT,39000.0,Not Verified,n,28.77,0.0,0.0,6.0,1.0,8742.0,10.0,w,0.0,0.0,2183.98,2183.98,875.53,1008.45,0.0,300.0,54.0,281.74,0.0,1.0,Individual,0.0,0.0,22213.0,0.0,2.0,1.0,1.0,12.0,13471.0,43.0,0.0,0.0,7738.0,45.0,17600.0,1.0,1.0,1.0,1.0,3702.0,262.0,96.7,0.0,0.0,52.0,159.0,39.0,12.0,0.0,72.0,12.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,49139.0,22213.0,8000.0,31539.0,N,N,high_risk
15000.0,0.17739999999999997,540.34,MORTGAGE,45000.0,Source Verified,n,30.43,1.0,1.0,13.0,0.0,15978.0,27.0,w,8295.45,8295.45,10251.68,10251.68,6704.55,3547.13,0.0,0.0,0.0,540.34,0.0,1.0,Individual,0.0,0.0,121468.0,1.0,2.0,1.0,2.0,10.0,29992.0,84.0,2.0,5.0,8791.0,50.0,56800.0,0.0,3.0,1.0,7.0,9344.0,12244.0,54.3,0.0,0.0,153.0,122.0,2.0,2.0,1.0,9.0,2.0,0.0,4.0,6.0,4.0,6.0,8.0,10.0,18.0,6.0,13.0,0.0,0.0,0.0,3.0,92.6,25.0,0.0,0.0,181355.0,45970.0,26800.0,35862.0,N,N,high_risk
12000.0,0.08810000000000001,380.54,RENT,60000.0,Not Verified,n,18.38,0.0,0.0,5.0,0.0,5362.0,7.0,w,0.0,0.0,1535.75,1535.75,865.89,269.86,0.0,400.0,72.0,0.0,0.0,1.0,Individual,0.0,0.0,18622.0,0.0,2.0,0.0,1.0,16.0,13260.0,55.0,0.0,1.0,4862.0,45.0,17000.0,1.0,0.0,0.0,2.0,3724.0,10638.0,33.5,0.0,0.0,39.0,122.0,14.0,14.0,0.0,43.0,16.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,41219.0,18622.0,16000.0,24219.0,N,N,high_risk
10000.0,0.1033,324.23,RENT,60000.0,Not Verified,n,20.22,1.0,0.0,14.0,1.0,9573.0,16.0,w,0.0,0.0,2489.39,2489.39,478.35,652.54,0.0,1358.5,244.53,0.0,0.0,1.0,Individual,0.0,0.0,31579.0,1.0,3.0,0.0,1.0,15.0,22006.0,53.0,1.0,4.0,4268.0,26.0,79500.0,1.0,0.0,0.0,5.0,2256.0,42732.0,17.2,0.0,0.0,160.0,88.0,2.0,2.0,0.0,2.0,15.0,0.0,4.0,5.0,7.0,7.0,4.0,11.0,12.0,5.0,14.0,0.0,0.0,0.0,1.0,93.8,0.0,1.0,0.0,120893.0,31579.0,51600.0,41393.0,N,N,high_risk
11200.0,0.20550000000000002,300.17,MORTGAGE,210000.0,Source Verified,n,16.46,0.0,0.0,15.0,0.0,35351.0,30.0,w,0.0,0.0,2111.92,2111.92,134.06,453.49,0.0,1524.37,274.3866,0.0,0.0,1.0,Individual,0.0,0.0,106358.0,0.0,5.0,0.0,1.0,23.0,71007.0,56.0,2.0,3.0,12032.0,63.0,47100.0,1.0,0.0,0.0,4.0,7597.0,8019.0,79.8,0.0,0.0,189.0,192.0,7.0,7.0,0.0,7.0,15.0,0.0,3.0,7.0,5.0,11.0,9.0,10.0,21.0,7.0,15.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,154563.0,106358.0,39600.0,107463.0,N,N,high_risk
20000.0,0.20550000000000002,536.02,RENT,80000.0,Source Verified,n,7.17,2.0,1.0,7.0,0.0,0.0,7.0,w,0.0,0.0,4251.55,4251.55,115.33,1133.88,0.0,3002.34,540.4212,0.0,0.0,1.0,Individual,0.0,0.0,6463.0,0.0,4.0,0.0,0.0,65.0,6463.0,29.0,0.0,0.0,0.0,25.0,3300.0,1.0,0.0,4.0,0.0,923.0,3300.0,0.0,0.0,0.0,218.0,42.0,42.0,42.0,0.0,42.0,1.0,3.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,25774.0,6463.0,3300.0,22474.0,N,N,high_risk
12000.0,0.124,269.37,OWN,53000.0,Verified,n,13.32,0.0,1.0,4.0,0.0,9689.0,4.0,w,0.0,0.0,8099.8,8099.8,1684.31,1270.49,0.0,5145.0,926.1,0.0,0.0,1.0,Individual,0.0,0.0,21847.0,1.0,1.0,0.0,0.0,34.0,12158.0,61.0,1.0,2.0,5014.0,56.0,19300.0,0.0,0.0,2.0,2.0,5462.0,9611.0,50.2,0.0,0.0,34.0,160.0,5.0,5.0,0.0,5.0,5.0,0.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,39378.0,21847.0,19300.0,20078.0,N,N,high_risk
15000.0,0.1308,341.92,RENT,65876.0,Not Verified,n,15.65,0.0,1.0,10.0,0.0,7762.0,16.0,w,0.0,0.0,2040.62,2040.62,771.91,1268.71,0.0,0.0,0.0,341.92,0.0,1.0,Individual,0.0,0.0,28232.0,0.0,3.0,2.0,3.0,9.0,20470.0,61.0,0.0,3.0,6351.0,50.0,22600.0,2.0,1.0,2.0,6.0,2823.0,9727.0,40.0,0.0,0.0,125.0,52.0,18.0,9.0,0.0,18.0,4.0,0.0,3.0,5.0,4.0,5.0,8.0,6.0,8.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,56142.0,28232.0,16200.0,33542.0,N,N,high_risk
5000.0,0.1033,162.12,RENT,68000.0,Not Verified,n,8.05,0.0,0.0,12.0,0.0,4879.0,15.0,w,0.0,0.0,2262.51,2262.51,1763.67,498.84,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,13440.0,3.0,2.0,2.0,2.0,12.0,8561.0,83.0,4.0,11.0,1015.0,53.0,15100.0,2.0,2.0,3.0,13.0,1120.0,8614.0,18.7,0.0,0.0,53.0,32.0,1.0,1.0,0.0,1.0,8.0,0.0,3.0,5.0,7.0,8.0,3.0,10.0,12.0,5.0,12.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,25410.0,13440.0,10600.0,10310.0,N,N,high_risk
15000.0,0.20550000000000002,561.67,MORTGAGE,100000.0,Source Verified,n,21.9,0.0,0.0,14.0,0.0,18997.0,30.0,w,0.0,0.0,6304.39,6304.39,2589.62,1886.62,0.0,1828.15,329.067,0.0,0.0,1.0,Individual,0.0,0.0,232025.0,1.0,2.0,1.0,2.0,10.0,56745.0,81.0,2.0,5.0,3800.0,61.0,34500.0,0.0,1.0,3.0,8.0,17848.0,14595.0,49.8,0.0,0.0,122.0,85.0,6.0,6.0,2.0,6.0,10.0,0.0,7.0,9.0,8.0,14.0,10.0,10.0,17.0,9.0,14.0,0.0,0.0,0.0,4.0,96.7,14.3,0.0,0.0,261609.0,75742.0,29100.0,62709.0,N,N,high_risk
7975.0,0.11019999999999999,261.17,MORTGAGE,65000.0,Source Verified,n,18.5,0.0,1.0,13.0,0.0,13910.0,17.0,w,0.0,0.0,2000.61,2000.61,762.15,277.65,0.0,960.81,172.9458,0.0,0.0,1.0,Individual,0.0,0.0,143507.0,0.0,2.0,1.0,3.0,11.0,7058.0,61.0,0.0,1.0,6566.0,57.0,25100.0,1.0,0.0,1.0,4.0,11039.0,9087.0,57.1,0.0,0.0,51.0,100.0,21.0,11.0,1.0,21.0,2.0,0.0,7.0,10.0,7.0,7.0,6.0,10.0,10.0,10.0,13.0,0.0,0.0,0.0,1.0,100.0,42.9,0.0,0.0,162865.0,20968.0,21200.0,11665.0,N,N,high_risk
16000.0,0.1612,390.11,RENT,144000.0,Not Verified,n,30.96,0.0,0.0,8.0,0.0,18867.0,19.0,w,0.0,0.0,4666.99,4666.99,2264.61,2402.38,0.0,0.0,0.0,0.0,1.0,1.0,Individual,0.0,156.0,183583.0,1.0,6.0,2.0,5.0,5.0,164716.0,57.0,0.0,0.0,16301.0,63.0,24700.0,9.0,0.0,8.0,5.0,22948.0,2699.0,85.8,0.0,0.0,218.0,237.0,50.0,5.0,0.0,213.0,5.0,0.0,1.0,2.0,1.0,2.0,14.0,2.0,5.0,2.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,237351.0,183583.0,19000.0,212651.0,N,N,high_risk
10625.0,0.16949999999999998,378.55,RENT,59000.0,Source Verified,n,33.73,1.0,1.0,11.0,0.0,16003.0,29.0,f,0.0,0.0,4139.04,4139.04,2377.98,1761.06,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,57509.0,0.0,2.0,1.0,3.0,10.0,41506.0,88.0,1.0,1.0,7153.0,80.0,24400.0,2.0,2.0,2.0,4.0,5751.0,7053.0,68.9,0.0,0.0,164.0,167.0,12.0,10.0,2.0,12.0,5.0,2.0,7.0,8.0,7.0,9.0,15.0,9.0,12.0,8.0,11.0,0.0,0.0,1.0,2.0,82.8,42.9,0.0,0.0,71613.0,57509.0,22700.0,47213.0,N,N,high_risk
25525.0,0.16949999999999998,909.41,RENT,76960.0,Verified,n,28.79,0.0,0.0,9.0,0.0,15030.0,22.0,w,17374.38,17374.38,13581.06,13581.06,8150.62,5430.44,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,62311.0,0.0,3.0,0.0,2.0,14.0,47281.0,68.0,0.0,1.0,4031.0,67.0,24000.0,0.0,0.0,0.0,3.0,6923.0,6822.0,59.9,0.0,0.0,138.0,182.0,19.0,14.0,0.0,19.0,15.0,0.0,4.0,5.0,5.0,12.0,7.0,6.0,15.0,5.0,9.0,0.0,0.0,0.0,0.0,95.0,20.0,0.0,0.0,93499.0,62311.0,17000.0,69499.0,N,N,high_risk
20000.0,0.14300000000000002,686.48,RENT,78000.0,Not Verified,n,7.37,0.0,2.0,14.0,0.0,9231.0,18.0,w,0.0,0.0,2487.92,2487.92,0.0,0.0,0.0,2487.92,447.8256,0.0,0.0,1.0,Individual,0.0,0.0,15854.0,9.0,1.0,1.0,1.0,12.0,6623.0,70.0,13.0,13.0,3147.0,21.0,67700.0,0.0,0.0,2.0,14.0,1132.0,45499.0,16.1,0.0,0.0,12.0,181.0,1.0,1.0,0.0,2.0,2.0,0.0,5.0,6.0,10.0,14.0,1.0,13.0,17.0,6.0,14.0,0.0,0.0,0.0,14.0,100.0,10.0,0.0,0.0,77168.0,15854.0,54200.0,9468.0,N,N,high_risk
8000.0,0.17739999999999997,288.18,RENT,45000.0,Source Verified,n,19.36,0.0,0.0,7.0,0.0,10817.0,10.0,w,0.0,0.0,1533.27,1533.27,342.34,226.14,0.0,964.79,173.6622,0.0,0.0,1.0,Individual,0.0,0.0,31762.0,2.0,1.0,1.0,1.0,5.0,20945.0,96.0,1.0,2.0,4424.0,82.0,16900.0,2.0,0.0,3.0,3.0,4537.0,3583.0,75.1,0.0,0.0,63.0,98.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,6.0,3.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,38739.0,31762.0,14400.0,21839.0,N,N,high_risk
10000.0,0.20550000000000002,268.01,MORTGAGE,45000.0,Not Verified,n,25.39,0.0,0.0,12.0,0.0,9447.0,24.0,w,0.0,0.0,2319.36,2319.36,238.16,704.45,0.0,1376.75,247.815,150.0,0.0,1.0,Individual,0.0,589.0,40578.0,1.0,5.0,1.0,2.0,11.0,31131.0,87.0,1.0,2.0,1501.0,83.0,13100.0,2.0,3.0,0.0,4.0,3382.0,1454.0,68.4,0.0,0.0,90.0,90.0,2.0,2.0,0.0,20.0,16.0,0.0,4.0,7.0,4.0,4.0,15.0,7.0,9.0,7.0,12.0,0.0,0.0,0.0,2.0,95.8,50.0,0.0,0.0,48722.0,40578.0,4600.0,35622.0,N,N,high_risk
5300.0,0.11710000000000001,175.31,MORTGAGE,70000.0,Source Verified,n,24.0,0.0,0.0,10.0,0.0,19377.0,13.0,w,2747.73,2747.73,3327.44,3327.44,2552.27,775.17,0.0,0.0,0.0,175.31,0.0,1.0,Individual,0.0,0.0,33169.0,0.0,2.0,1.0,2.0,12.0,13792.0,69.0,0.0,0.0,4405.0,72.0,26200.0,1.0,0.0,1.0,2.0,3317.0,6823.0,74.0,0.0,0.0,53.0,138.0,34.0,12.0,0.0,34.0,12.0,0.0,8.0,8.0,8.0,8.0,4.0,8.0,9.0,8.0,10.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,46200.0,33169.0,26200.0,20000.0,N,N,high_risk
26900.0,0.2305,759.1,RENT,50000.0,Source Verified,n,37.83,0.0,2.0,12.0,0.0,7868.0,23.0,w,23970.85,23970.85,11352.05,11352.05,2929.15,8422.9,0.0,0.0,0.0,759.1,0.0,1.0,Individual,0.0,0.0,49860.0,1.0,3.0,2.0,2.0,5.0,41992.0,75.0,2.0,2.0,2890.0,43.0,59800.0,1.0,5.0,8.0,4.0,4533.0,32012.0,15.3,0.0,0.0,122.0,241.0,9.0,5.0,2.0,11.0,1.0,0.0,4.0,7.0,5.0,7.0,8.0,9.0,13.0,7.0,12.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,115762.0,49860.0,37800.0,55962.0,N,N,high_risk
